timestamp,temperature,humidity,wind_speed,cloud_cover,apparent_temp,hour,day_of_week,month,is_weekend,is_peak_hour,energy_demand,is_holiday,is_extreme_heat,season,is_business_day,demand_1hr_ago,demand_24hr_ago,demand_168hr_ago,temp_1hr_ago,temp_change
2025-01-08 00:00:00,18.5,86,20.2,93,17.6,0,2,1,0,0,6626.7908333333335,0,0,0,1,6929.724166666667,7282.421666666666,7123.969090909091,18.5,0.0
2025-01-08 01:00:00,18.4,83,19.6,100,17.4,1,2,1,0,0,6259.587500000001,0,0,0,1,6626.7908333333335,6868.051666666666,6789.591666666667,18.5,-0.10000000000000142
2025-01-08 02:00:00,18.2,84,19.7,100,17.2,2,2,1,0,0,6106.1016666666665,0,0,0,1,6259.587500000001,6653.318333333333,6458.625833333333,18.4,-0.1999999999999993
2025-01-08 03:00:00,18.1,85,16.2,100,17.6,3,2,1,0,0,6062.445,0,0,0,1,6106.1016666666665,6585.496666666667,6285.640833333334,18.2,-0.09999999999999787
2025-01-08 04:00:00,18.0,86,15.6,100,17.6,4,2,1,0,0,6323.363333333334,0,0,0,1,6062.445,6748.578333333334,6251.740833333333,18.1,-0.10000000000000142
2025-01-08 05:00:00,18.2,86,18.7,100,17.5,5,2,1,0,0,6694.554166666666,0,0,0,1,6323.363333333334,7131.668333333334,6049.153333333333,18.0,0.1999999999999993
2025-01-08 06:00:00,18.1,86,18.3,100,17.5,6,2,1,0,0,7012.831666666666,0,0,0,1,6694.554166666666,7544.322499999999,5730.544999999999,18.2,-0.09999999999999787
2025-01-08 07:00:00,18.3,86,19.5,100,17.5,7,2,1,0,1,7122.480833333334,0,0,0,1,7012.831666666666,7916.375,5433.344166666667,18.1,0.1999999999999993
2025-01-08 08:00:00,18.5,85,18.9,100,17.9,8,2,1,0,1,7006.338333333333,0,0,0,1,7122.480833333334,7918.233333333334,4870.4783333333335,18.3,0.1999999999999993
2025-01-08 09:00:00,19.5,78,21.6,100,18.3,9,2,1,0,1,6862.626666666667,0,0,0,1,7006.338333333333,7910.3675,4609.915,18.5,1.0
2025-01-08 10:00:00,20.0,74,25.2,100,18.0,10,2,1,0,1,6629.2225,0,0,0,1,6862.626666666667,7697.552500000001,4923.22,19.5,0.5
2025-01-08 11:00:00,18.5,81,25.9,100,16.6,11,2,1,0,1,6756.1525,0,0,0,1,6629.2225,7589.604166666667,5137.824166666666,20.0,-1.5
2025-01-08 12:00:00,18.8,84,24.0,100,17.4,12,2,1,0,1,6738.697499999999,0,0,0,1,6756.1525,7532.918333333334,5205.214166666667,18.5,0.3000000000000007
2025-01-08 13:00:00,19.2,81,24.3,100,17.7,13,2,1,0,1,6743.815,0,0,0,1,6738.697499999999,7224.728333333333,5664.129166666667,18.8,0.3999999999999986
2025-01-08 14:00:00,19.0,84,27.6,100,17.1,14,2,1,0,1,6792.349166666667,0,0,0,1,6743.815,7266.350833333334,6475.639166666667,19.2,-0.1999999999999993
2025-01-08 15:00:00,18.8,83,26.9,100,16.8,15,2,1,0,1,6974.594166666667,0,0,0,1,6792.349166666667,7639.720833333334,7401.533333333333,19.0,-0.1999999999999993
2025-01-08 16:00:00,18.0,92,27.4,100,16.4,16,2,1,0,1,7517.640833333334,0,0,0,1,6974.594166666667,7933.759999999999,8394.5175,18.8,-0.8000000000000007
2025-01-08 17:00:00,17.5,94,22.5,100,16.5,17,2,1,0,1,7875.224166666667,0,0,0,1,7517.640833333334,7997.486666666667,9176.491666666669,18.0,-0.5
2025-01-08 18:00:00,18.3,90,26.0,100,16.8,18,2,1,0,1,7963.851666666667,0,0,0,1,7875.224166666667,8023.711666666666,9377.295833333334,17.5,0.8000000000000007
2025-01-08 19:00:00,18.2,91,22.4,100,17.3,19,2,1,0,1,8032.669999999999,0,0,0,1,7963.851666666667,7908.322499999999,9055.875833333334,18.3,-0.10000000000000142
2025-01-08 20:00:00,18.2,92,24.9,100,17.0,20,2,1,0,1,7768.025000000001,0,0,0,1,8032.669999999999,7638.516666666666,8681.0575,18.2,0.0
2025-01-08 21:00:00,18.1,93,24.9,100,16.9,21,2,1,0,1,7520.534166666667,0,0,0,1,7768.025000000001,7390.954166666666,8265.923333333334,18.2,-0.09999999999999787
2025-01-08 22:00:00,18.5,91,24.4,99,17.4,22,2,1,0,0,7288.72,0,0,0,1,7520.534166666667,7187.107499999999,7832.541666666667,18.1,0.3999999999999986
2025-01-08 23:00:00,18.5,94,19.0,100,18.5,23,2,1,0,0,7056.6575,0,0,0,1,7288.72,6929.724166666667,7413.903333333333,18.5,0.0
2025-01-09 00:00:00,18.8,92,19.8,99,18.6,0,3,1,0,0,6741.559166666667,0,0,0,1,7056.6575,6626.7908333333335,7036.754166666667,18.5,0.3000000000000007
2025-01-09 01:00:00,18.7,93,15.7,44,19.1,1,3,1,0,0,6417.513333333333,0,0,0,1,6741.559166666667,6259.587500000001,6630.280833333333,18.8,-0.10000000000000142
2025-01-09 02:00:00,18.6,94,10.2,41,19.9,2,3,1,0,0,6214.703333333334,0,0,0,1,6417.513333333333,6106.1016666666665,6351.069166666667,18.7,-0.09999999999999787
2025-01-09 03:00:00,18.4,95,7.7,81,20.0,3,3,1,0,0,6150.38,0,0,0,1,6214.703333333334,6062.445,6263.866666666666,18.6,-0.20000000000000284
2025-01-09 04:00:00,18.4,94,7.9,79,19.9,4,3,1,0,0,6357.1325,0,0,0,1,6150.38,6323.363333333334,6378.665,18.4,0.0
2025-01-09 05:00:00,18.0,94,8.3,31,19.3,5,3,1,0,0,6698.821666666667,0,0,0,1,6357.1325,6694.554166666666,6539.888333333333,18.4,-0.3999999999999986
2025-01-09 06:00:00,19.1,91,11.3,46,20.2,6,3,1,0,0,6740.364166666666,0,0,0,1,6698.821666666667,7012.831666666666,6751.1375,18.0,1.1000000000000014
2025-01-09 07:00:00,20.5,86,9.7,100,22.0,7,3,1,0,1,6763.128333333334,0,0,0,1,6740.364166666666,7122.480833333334,6908.141666666666,19.1,1.3999999999999986
2025-01-09 08:00:00,21.0,79,10.4,100,22.1,8,3,1,0,1,6321.077499999999,0,0,0,1,6763.128333333334,7006.338333333333,6883.375,20.5,0.5
2025-01-09 09:00:00,21.1,80,14.1,100,21.7,9,3,1,0,1,6345.6925,0,0,0,1,6321.077499999999,6862.626666666667,6764.918333333334,21.0,0.10000000000000142
2025-01-09 10:00:00,21.4,79,16.6,58,21.6,10,3,1,0,1,6030.561666666667,0,0,0,1,6345.6925,6629.2225,6891.13,21.1,0.29999999999999716
2025-01-09 11:00:00,21.8,79,20.7,100,21.6,11,3,1,0,1,5965.426666666666,0,0,0,1,6030.561666666667,6756.1525,6942.518333333333,21.4,0.40000000000000213
2025-01-09 12:00:00,21.8,81,19.6,95,22.0,12,3,1,0,1,6362.814166666667,0,0,0,1,5965.426666666666,6738.697499999999,6671.78,21.8,0.0
2025-01-09 13:00:00,22.0,81,20.6,86,22.3,13,3,1,0,1,6344.283333333333,0,0,0,1,6362.814166666667,6743.815,6606.434166666667,21.8,0.1999999999999993
2025-01-09 14:00:00,22.4,81,19.8,66,23.8,14,3,1,0,1,6379.658333333333,0,0,0,1,6344.283333333333,6792.349166666667,6821.126666666667,22.0,0.3999999999999986
2025-01-09 15:00:00,22.1,83,19.4,48,23.1,15,3,1,0,1,6969.640833333334,0,0,0,1,6379.658333333333,6974.594166666667,7058.98,22.4,-0.29999999999999716
2025-01-09 16:00:00,22.5,82,17.0,43,23.6,16,3,1,0,1,7612.400000000001,0,0,0,1,6969.640833333334,7517.640833333334,7581.830000000001,22.1,0.3999999999999986
2025-01-09 17:00:00,22.3,83,15.5,83,23.5,17,3,1,0,1,8148.017499999999,0,0,0,1,7612.400000000001,7875.224166666667,7849.245833333333,22.5,-0.1999999999999993
2025-01-09 18:00:00,21.8,83,13.3,95,23.1,18,3,1,0,1,8293.043333333333,0,0,0,1,8148.017499999999,7963.851666666667,7909.190833333333,22.3,-0.5
2025-01-09 19:00:00,21.4,86,8.6,93,23.5,19,3,1,0,1,8391.406666666668,0,0,0,1,8293.043333333333,8032.669999999999,7891.741666666666,21.8,-0.40000000000000213
2025-01-09 20:00:00,20.8,90,7.4,92,23.1,20,3,1,0,1,8094.139166666667,0,0,0,1,8391.406666666668,7768.025000000001,7650.5275,21.4,-0.5999999999999979
2025-01-09 21:00:00,20.5,89,7.7,100,22.6,21,3,1,0,1,7844.105833333334,0,0,0,1,8094.139166666667,7520.534166666667,7386.954999999999,20.8,-0.3000000000000007
2025-01-09 22:00:00,20.5,90,9.4,92,22.3,22,3,1,0,0,7590.331666666666,0,0,0,1,7844.105833333334,7288.72,7210.873333333333,20.5,0.0
2025-01-09 23:00:00,19.5,96,8.0,100,21.6,23,3,1,0,0,7229.786666666667,0,0,0,1,7590.331666666666,7056.6575,6934.0858333333335,20.5,-1.0
2025-01-10 00:00:00,19.9,93,6.6,100,22.2,0,4,1,0,0,6904.111666666667,0,0,0,1,7229.786666666667,6741.559166666667,6567.550833333334,19.5,0.3999999999999986
2025-01-10 01:00:00,19.6,94,5.6,100,22.0,1,4,1,0,0,6536.155833333333,0,0,0,1,6904.111666666667,6417.513333333333,6263.118333333333,19.9,-0.29999999999999716
2025-01-10 02:00:00,19.5,92,4.8,100,21.9,2,4,1,0,0,6381.548333333333,0,0,0,1,6536.155833333333,6214.703333333334,6075.1016666666665,19.6,-0.10000000000000142
2025-01-10 03:00:00,19.6,93,7.0,100,21.7,3,4,1,0,0,6352.7825,0,0,0,1,6381.548333333333,6150.38,6039.288333333333,19.5,0.10000000000000142
2025-01-10 04:00:00,19.5,93,5.8,100,21.8,4,4,1,0,0,6599.816666666667,0,0,0,1,6352.7825,6357.1325,6185.775000000001,19.6,-0.10000000000000142
2025-01-10 05:00:00,19.5,93,5.8,100,21.8,5,4,1,0,0,6943.544999999999,0,0,0,1,6599.816666666667,6698.821666666667,6401.926666666666,19.5,0.0
2025-01-10 06:00:00,20.3,91,6.4,100,22.7,6,4,1,0,0,7047.066666666667,0,0,0,1,6943.544999999999,6740.364166666666,6331.620833333333,19.5,0.8000000000000007
2025-01-10 07:00:00,21.0,88,5.7,100,23.5,7,4,1,0,1,7311.279166666667,0,0,0,1,7047.066666666667,6763.128333333334,6525.569166666667,20.3,0.6999999999999993
2025-01-10 08:00:00,21.8,84,9.9,100,23.7,8,4,1,0,1,7293.450833333333,0,0,0,1,7311.279166666667,6321.077499999999,6487.786666666667,21.0,0.8000000000000007
2025-01-10 09:00:00,21.2,84,11.9,100,22.6,9,4,1,0,1,7228.0075,0,0,0,1,7293.450833333333,6345.6925,6131.845833333333,21.8,-0.6000000000000014
2025-01-10 10:00:00,22.4,82,9.9,100,24.3,10,4,1,0,1,7108.169166666667,0,0,0,1,7228.0075,6030.561666666667,6142.489166666666,21.2,1.1999999999999993
2025-01-10 11:00:00,23.4,79,13.8,100,25.7,11,4,1,0,1,7158.373333333333,0,0,0,1,7108.169166666667,5965.426666666666,5728.3475,22.4,1.0
2025-01-10 12:00:00,24.0,77,13.5,100,27.1,12,4,1,0,1,6987.4325,0,0,0,1,7158.373333333333,6362.814166666667,5605.155833333333,23.4,0.6000000000000014
2025-01-10 13:00:00,22.7,80,13.3,100,24.5,13,4,1,0,1,6696.656666666667,0,0,0,1,6987.4325,6344.283333333333,5903.171666666666,24.0,-1.3000000000000007
2025-01-10 14:00:00,21.6,82,15.1,100,22.5,14,4,1,0,1,6907.428333333333,0,0,0,1,6696.656666666667,6379.658333333333,6138.028333333333,22.7,-1.0999999999999979
2025-01-10 15:00:00,21.2,86,11.8,100,22.8,15,4,1,0,1,7404.964166666668,0,0,0,1,6907.428333333333,6969.640833333334,6637.821666666667,21.6,-0.40000000000000213
2025-01-10 16:00:00,21.4,85,12.1,100,22.9,16,4,1,0,1,7935.9725,0,0,0,1,7404.964166666668,7612.400000000001,7379.6825,21.2,0.1999999999999993
2025-01-10 17:00:00,21.2,85,11.4,100,22.8,17,4,1,0,1,8270.41,0,0,0,1,7935.9725,8148.017499999999,7949.136666666666,21.4,-0.1999999999999993
2025-01-10 18:00:00,20.4,90,7.5,100,22.5,18,4,1,0,1,8384.998333333335,0,0,0,1,8270.41,8293.043333333333,8144.534166666667,21.2,-0.8000000000000007
2025-01-10 19:00:00,20.5,93,1.5,100,23.7,19,4,1,0,1,8433.4525,0,0,0,1,8384.998333333335,8391.406666666668,8147.665833333333,20.4,0.10000000000000142
2025-01-10 20:00:00,20.1,93,1.8,100,23.3,20,4,1,0,1,8198.088333333333,0,0,0,1,8433.4525,8094.139166666667,7969.238333333334,20.5,-0.3999999999999986
2025-01-10 21:00:00,20.1,93,2.6,100,23.1,21,4,1,0,1,7999.958333333333,0,0,0,1,8198.088333333333,7844.105833333334,7774.7725,20.1,0.0
2025-01-10 22:00:00,20.2,94,1.9,95,23.4,22,4,1,0,0,7727.7075,0,0,0,1,7999.958333333333,7590.331666666666,7512.464166666668,20.1,0.09999999999999787
2025-01-10 23:00:00,21.0,90,9.7,100,23.2,23,4,1,0,0,7412.715,0,0,0,1,7727.7075,7229.786666666667,7190.9591666666665,20.2,0.8000000000000007
2025-01-11 00:00:00,20.5,91,7.4,100,22.7,0,5,1,1,0,7028.758333333334,0,0,0,0,7412.715,6904.111666666667,6805.845833333333,21.0,-0.5
2025-01-11 01:00:00,19.5,95,9.0,100,21.5,1,5,1,1,0,6659.0858333333335,0,0,0,0,7028.758333333334,6536.155833333333,6440.0075,20.5,-1.0
2025-01-11 02:00:00,19.8,94,4.9,100,22.3,2,5,1,1,0,6447.577499999999,0,0,0,0,6659.0858333333335,6381.548333333333,6274.985000000001,19.5,0.3000000000000007
2025-01-11 03:00:00,19.5,94,4.3,98,22.1,3,5,1,1,0,6343.328333333334,0,0,0,0,6447.577499999999,6352.7825,6220.729166666667,19.8,-0.3000000000000007
2025-01-11 04:00:00,19.5,95,5.4,88,22.0,4,5,1,1,0,6387.235833333333,0,0,0,0,6343.328333333334,6599.816666666667,6203.9591666666665,19.5,0.0
2025-01-11 05:00:00,19.5,96,4.5,96,22.2,5,5,1,1,0,6509.415,0,0,0,0,6387.235833333333,6943.544999999999,6137.480833333334,19.5,0.0
2025-01-11 06:00:00,19.6,98,6.0,100,22.3,6,5,1,1,0,6514.008333333332,0,0,0,0,6509.415,7047.066666666667,5909.4975,19.5,0.10000000000000142
2025-01-11 07:00:00,20.4,91,6.3,100,22.8,7,5,1,1,1,6673.621666666667,0,0,0,0,6514.008333333332,7311.279166666667,5589.962500000001,19.6,0.7999999999999972
2025-01-11 08:00:00,21.0,88,5.3,100,23.6,8,5,1,1,1,6616.3358333333335,0,0,0,0,6673.621666666667,7293.450833333333,5087.155833333333,20.4,0.6000000000000014
2025-01-11 09:00:00,21.4,83,7.8,100,23.3,9,5,1,1,1,6391.9875,0,0,0,0,6616.3358333333335,7228.0075,4766.310833333334,21.0,0.3999999999999986
2025-01-11 10:00:00,20.8,87,7.1,100,22.9,10,5,1,1,1,5943.94,0,0,0,0,6391.9875,7108.169166666667,4476.018333333333,21.4,-0.5999999999999979
2025-01-11 11:00:00,23.0,81,11.7,100,25.0,11,5,1,1,1,5932.876666666667,0,0,0,0,5943.94,7158.373333333333,4562.345,20.8,2.1999999999999993
2025-01-11 12:00:00,23.0,81,12.0,100,25.6,12,5,1,1,1,6144.421666666666,0,0,0,0,5932.876666666667,6987.4325,4886.554166666667,23.0,0.0
2025-01-11 13:00:00,23.0,81,12.4,100,25.0,13,5,1,1,1,5985.954999999999,0,0,0,0,6144.421666666666,6696.656666666667,5409.368333333333,23.0,0.0
2025-01-11 14:00:00,23.1,81,16.7,100,25.6,14,5,1,1,1,5854.546666666666,0,0,0,0,5985.954999999999,6907.428333333333,6355.555,23.0,0.10000000000000142
2025-01-11 15:00:00,22.8,84,13.7,100,24.9,15,5,1,1,1,6595.133333333334,0,0,0,0,5854.546666666666,7404.964166666668,7536.043333333334,23.1,-0.3000000000000007
2025-01-11 16:00:00,23.2,80,15.8,100,24.6,16,5,1,1,1,7642.299166666667,0,0,0,0,6595.133333333334,7935.9725,8551.81,22.8,0.3999999999999986
2025-01-11 17:00:00,23.3,77,15.3,89,24.4,17,5,1,1,1,8112.465833333333,0,0,0,0,7642.299166666667,8270.41,8915.450833333334,23.2,0.10000000000000142
2025-01-11 18:00:00,22.9,80,13.6,96,24.3,18,5,1,1,1,8186.169166666667,0,0,0,0,8112.465833333333,8384.998333333335,8710.0425,23.3,-0.40000000000000213
2025-01-11 19:00:00,22.2,83,11.9,100,23.9,19,5,1,1,1,8256.324166666667,0,0,0,0,8186.169166666667,8433.4525,8707.255833333333,22.9,-0.6999999999999993
2025-01-11 20:00:00,21.9,86,9.1,100,24.1,20,5,1,1,1,8086.645833333333,0,0,0,0,8256.324166666667,8198.088333333333,8431.976666666667,22.2,-0.3000000000000007
2025-01-11 21:00:00,21.8,84,9.4,100,23.8,21,5,1,1,1,7819.8325,0,0,0,0,8086.645833333333,7999.958333333333,8066.548333333333,21.9,-0.09999999999999787
2025-01-11 22:00:00,21.8,83,10.6,100,23.5,22,5,1,1,0,7529.635833333334,0,0,0,0,7819.8325,7727.7075,7696.291666666667,21.8,0.0
2025-01-11 23:00:00,22.1,82,10.7,99,23.9,23,5,1,1,0,7166.009166666667,0,0,0,0,7529.635833333334,7412.715,7254.185833333333,21.8,0.3000000000000007
2025-01-12 00:00:00,21.9,82,11.3,95,23.5,0,6,1,1,0,6802.490833333333,0,0,0,0,7166.009166666667,7028.758333333334,6841.406666666667,22.1,-0.20000000000000284
2025-01-12 01:00:00,21.8,83,10.9,56,23.4,1,6,1,1,0,6496.513333333333,0,0,0,0,6802.490833333333,6659.0858333333335,6485.356666666667,21.9,-0.09999999999999787
2025-01-12 02:00:00,21.1,85,7.7,22,23.2,2,6,1,1,0,6314.305,0,0,0,0,6496.513333333333,6447.577499999999,6268.185833333333,21.8,-0.6999999999999993
2025-01-12 03:00:00,20.6,88,5.6,12,23.0,3,6,1,1,0,6197.463333333333,0,0,0,0,6314.305,6343.328333333334,6163.940833333333,21.1,-0.5
2025-01-12 04:00:00,20.4,90,7.6,7,22.5,4,6,1,1,0,6225.78,0,0,0,0,6197.463333333333,6387.235833333333,6161.739166666666,20.6,-0.20000000000000284
2025-01-12 05:00:00,20.2,91,7.9,11,22.3,5,6,1,1,0,6233.844166666667,0,0,0,0,6225.78,6509.415,6058.68,20.4,-0.1999999999999993
2025-01-12 06:00:00,20.7,91,8.3,5,23.0,6,6,1,1,0,5991.445833333334,0,0,0,0,6233.844166666667,6514.008333333332,5796.559166666667,20.2,0.5
2025-01-12 07:00:00,22.0,86,6.2,2,24.8,7,6,1,1,1,5635.310833333333,0,0,0,0,5991.445833333334,6673.621666666667,5500.609166666666,20.7,1.3000000000000007
2025-01-12 08:00:00,23.4,78,11.3,2,25.2,8,6,1,1,1,5225.348333333333,0,0,0,0,5635.310833333333,6616.3358333333335,5268.6375,22.0,1.3999999999999986
2025-01-12 09:00:00,24.2,73,11.3,6,26.6,9,6,1,1,1,5035.4991666666665,0,0,0,0,5225.348333333333,6391.9875,4890.526666666667,23.4,0.8000000000000007
2025-01-12 10:00:00,25.0,70,13.4,13,27.9,10,6,1,1,1,5060.903333333333,0,0,0,0,5035.4991666666665,5943.94,4890.439166666666,24.2,0.8000000000000007
2025-01-12 11:00:00,24.2,72,17.8,95,26.4,11,6,1,1,1,5202.304166666666,0,0,0,0,5060.903333333333,5932.876666666667,5332.411666666667,25.0,-0.8000000000000007
2025-01-12 12:00:00,24.9,74,14.8,100,28.3,12,6,1,1,1,5490.2266666666665,0,0,0,0,5202.304166666666,6144.421666666666,6027.718333333333,24.2,0.6999999999999993
2025-01-12 13:00:00,24.1,76,16.3,96,27.3,13,6,1,1,1,5894.538333333334,0,0,0,0,5490.2266666666665,5985.954999999999,6950.02,24.9,-0.7999999999999972
2025-01-12 14:00:00,24.3,77,18.4,99,27.1,14,6,1,1,1,6922.675833333334,0,0,0,0,5894.538333333334,5854.546666666666,8499.8725,24.1,0.1999999999999993
2025-01-12 15:00:00,24.6,76,19.5,100,26.5,15,6,1,1,1,7653.828333333334,0,0,0,0,6922.675833333334,6595.133333333334,9355.414166666667,24.3,0.3000000000000007
2025-01-12 16:00:00,23.6,79,18.9,100,24.7,16,6,1,1,1,8248.969166666668,0,0,0,0,7653.828333333334,7642.299166666667,9487.955,24.6,-1.0
2025-01-12 17:00:00,23.5,80,17.6,100,24.8,17,6,1,1,1,8553.088333333333,0,0,0,0,8248.969166666668,8112.465833333333,9755.6575,23.6,-0.10000000000000142
2025-01-12 18:00:00,23.4,80,15.2,100,24.8,18,6,1,1,1,8698.810833333333,0,0,0,0,8553.088333333333,8186.169166666667,9594.701666666666,23.5,-0.10000000000000142
2025-01-12 19:00:00,22.8,84,13.0,100,24.7,19,6,1,1,1,8585.3425,0,0,0,0,8698.810833333333,8256.324166666667,9295.7025,23.4,-0.5999999999999979
2025-01-12 20:00:00,22.4,87,10.5,100,24.7,20,6,1,1,1,8345.444166666666,0,0,0,0,8585.3425,8086.645833333333,8897.883333333333,22.8,-0.40000000000000213
2025-01-12 21:00:00,22.1,87,10.6,100,24.4,21,6,1,1,1,7970.295833333334,0,0,0,0,8345.444166666666,7819.8325,8430.06,22.4,-0.29999999999999716
2025-01-12 22:00:00,22.0,88,9.3,100,24.4,22,6,1,1,0,7611.438333333333,0,0,0,0,7970.295833333334,7529.635833333334,7933.580833333333,22.1,-0.10000000000000142
2025-01-12 23:00:00,22.0,91,6.3,98,25.2,23,6,1,1,0,7210.240000000001,0,0,0,0,7611.438333333333,7166.009166666667,7480.055,22.0,0.0
2025-01-13 00:00:00,21.5,93,6.8,94,24.6,0,0,1,0,0,6873.295000000001,0,0,0,1,7210.240000000001,6802.490833333333,7056.693333333334,22.0,-0.5
2025-01-13 01:00:00,21.1,94,4.9,98,24.3,1,0,1,0,0,6571.814166666667,0,0,0,1,6873.295000000001,6496.513333333333,6682.5025,21.5,-0.3999999999999986
2025-01-13 02:00:00,20.8,96,4.2,100,24.0,2,0,1,0,0,6452.8983333333335,0,0,0,1,6571.814166666667,6314.305,6505.174166666667,21.1,-0.3000000000000007
2025-01-13 03:00:00,21.3,91,11.0,91,23.4,3,0,1,0,0,6440.470833333333,0,0,0,1,6452.8983333333335,6197.463333333333,6478.23,20.8,0.5
2025-01-13 04:00:00,21.2,87,12.4,3,22.8,4,0,1,0,0,6646.575,0,0,0,1,6440.470833333333,6225.78,6714.360000000001,21.3,-0.10000000000000142
2025-01-13 05:00:00,20.8,89,7.9,5,22.9,5,0,1,0,0,7101.63,0,0,0,1,6646.575,6233.844166666667,7049.107499999999,21.2,-0.3999999999999986
2025-01-13 06:00:00,20.9,90,8.6,73,23.1,6,0,1,0,0,7279.903333333333,0,0,0,1,7101.63,5991.445833333334,7275.430833333333,20.8,0.09999999999999787
2025-01-13 07:00:00,21.8,86,6.9,71,24.3,7,0,1,0,1,7511.0225,0,0,0,1,7279.903333333333,5635.310833333333,7202.355,20.9,0.9000000000000021
2025-01-13 08:00:00,23.1,78,5.6,100,25.7,8,0,1,0,1,7006.7525,0,0,0,1,7511.0225,5225.348333333333,7064.085,21.8,1.3000000000000007
2025-01-13 09:00:00,24.4,74,5.9,95,27.2,9,0,1,0,1,6374.305833333333,0,0,0,1,7006.7525,5035.4991666666665,7092.111666666667,23.1,1.2999999999999972
2025-01-13 10:00:00,26.1,67,3.2,36,30.4,10,0,1,0,1,5952.5825,0,0,0,1,6374.305833333333,5060.903333333333,7231.830000000001,24.4,1.7000000000000028
2025-01-13 11:00:00,27.2,64,2.5,8,32.7,11,0,1,0,1,6022.2891666666665,0,0,0,1,5952.5825,5202.304166666666,7519.065833333333,26.1,1.0999999999999979
2025-01-13 12:00:00,27.5,66,7.3,13,33.4,12,0,1,0,1,6423.748333333333,0,0,0,1,6022.2891666666665,5490.2266666666665,8082.588333333333,27.2,0.3000000000000007
2025-01-13 13:00:00,26.4,75,12.1,17,31.9,13,0,1,0,1,7074.7275,0,0,0,1,6423.748333333333,5894.538333333334,8932.639166666666,27.5,-1.1000000000000014
2025-01-13 14:00:00,26.5,74,11.8,44,31.4,14,0,1,0,1,8077.323333333334,0,0,0,1,7074.7275,6922.675833333334,9955.585,26.4,0.10000000000000142
2025-01-13 15:00:00,25.7,76,17.4,51,28.5,15,0,1,0,1,9431.23,0,0,0,1,8077.323333333334,7653.828333333334,10764.000833333334,26.5,-0.8000000000000007
2025-01-13 16:00:00,25.6,75,17.2,44,27.5,16,0,1,0,1,10036.979166666666,0,0,0,1,9431.23,8248.969166666668,10554.8425,25.7,-0.09999999999999787
2025-01-13 17:00:00,25.5,75,15.1,48,27.5,17,0,1,0,1,10466.686666666666,0,0,0,1,10036.979166666666,8553.088333333333,10851.7175,25.6,-0.10000000000000142
2025-01-13 18:00:00,24.5,82,16.5,23,26.6,18,0,1,0,1,10398.6175,0,0,0,1,10466.686666666666,8698.810833333333,10482.7425,25.5,-1.0
2025-01-13 19:00:00,23.5,86,13.1,99,26.0,19,0,1,0,1,10002.0975,0,0,0,1,10398.6175,8585.3425,9989.221666666666,24.5,-1.0
2025-01-13 20:00:00,23.1,89,9.5,65,26.2,20,0,1,0,1,9466.4925,0,0,0,1,10002.0975,8345.444166666666,9359.124166666666,23.5,-0.3999999999999986
2025-01-13 21:00:00,22.8,92,9.1,100,26.0,21,0,1,0,1,8853.0375,0,0,0,1,9466.4925,7970.295833333334,8764.004166666668,23.1,-0.3000000000000007
2025-01-13 22:00:00,22.5,93,9.4,100,25.7,22,0,1,0,0,8251.9175,0,0,0,1,8853.0375,7611.438333333333,8207.345833333333,22.8,-0.3000000000000007
2025-01-13 23:00:00,22.4,95,7.5,100,26.0,23,0,1,0,0,7806.503333333333,0,0,0,1,8251.9175,7210.240000000001,7666.54,22.5,-0.10000000000000142
2025-01-14 00:00:00,22.2,96,6.7,100,25.9,0,1,1,0,0,7364.565,0,0,0,1,7806.503333333333,6873.295000000001,7282.421666666666,22.4,-0.1999999999999993
2025-01-14 01:00:00,22.0,96,4.5,100,25.8,1,1,1,0,0,6954.986666666667,0,0,0,1,7364.565,6571.814166666667,6868.051666666666,22.2,-0.1999999999999993
2025-01-14 02:00:00,21.6,97,3.8,100,25.5,2,1,1,0,0,6798.724166666667,0,0,0,1,6954.986666666667,6452.8983333333335,6653.318333333333,22.0,-0.3999999999999986
2025-01-14 03:00:00,21.0,98,2.8,100,24.8,3,1,1,0,0,6731.197499999999,0,0,0,1,6798.724166666667,6440.470833333333,6585.496666666667,21.6,-0.6000000000000014
2025-01-14 04:00:00,21.2,98,2.6,100,25.1,4,1,1,0,0,6984.965,0,0,0,1,6731.197499999999,6646.575,6748.578333333334,21.0,0.1999999999999993
2025-01-14 05:00:00,21.0,98,2.4,100,24.8,5,1,1,0,0,7433.9525,0,0,0,1,6984.965,7101.63,7131.668333333334,21.2,-0.1999999999999993
2025-01-14 06:00:00,21.3,98,4.6,99,25.0,6,1,1,0,0,7671.111666666667,0,0,0,1,7433.9525,7279.903333333333,7544.322499999999,21.0,0.3000000000000007
2025-01-14 07:00:00,22.9,92,1.6,100,27.3,7,1,1,0,1,7952.9175,0,0,0,1,7671.111666666667,7511.0225,7916.375,21.3,1.5999999999999979
2025-01-14 08:00:00,24.4,86,5.9,74,28.5,8,1,1,0,1,7817.673333333333,0,0,0,1,7952.9175,7006.7525,7918.233333333334,22.9,1.5
2025-01-14 09:00:00,25.5,83,7.3,17,29.9,9,1,1,0,1,7486.819166666667,0,0,0,1,7817.673333333333,6374.305833333333,7910.3675,24.4,1.1000000000000014
2025-01-14 10:00:00,26.8,76,5.2,58,32.6,10,1,1,0,1,7016.373333333333,0,0,0,1,7486.819166666667,5952.5825,7697.552500000001,25.5,1.3000000000000007
